Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit, Profit % ,Cost
Consumer,California,West,Technology,Phones,15.984,2,0.2,1.1988, 0.08 , 14.79 
Home Office,Ohio,East,Office Supplies,Art,10.272,3,0.2,1.1556, 0.11 , 9.12 
Corporate,Texas,Central,Office Supplies,Storage,61.792,4,0.2,6.1792, 0.10 , 55.61 
Corporate,Texas,Central,Furniture,Bookcases,205.9992,3,0.32,-27.2646, (0.13), 233.26 
Consumer,Tennessee,South,Office Supplies,Paper,12.192,3,0.2,4.1148, 0.34 , 8.08 
Consumer,Tennessee,South,Office Supplies,Appliances,87.168,2,0.2,8.7168, 0.10 , 78.45 
Consumer,Tennessee,South,Office Supplies,Art,31.744,2,0.2,8.3328, 0.26 , 23.41 
Corporate,Tennessee,South,Furniture,Furnishings,132.224,4,0.2,-18.1808, (0.14), 150.40 
Corporate,California,West,Office Supplies,Paper,105.52,4,0,48.5392, 0.46 , 56.98 
Corporate,California,West,Furniture,Furnishings,91.96,2,0,15.6332, 0.17 , 76.33 
Corporate,California,West,Technology,Phones,1487.976,3,0.2,185.997, 0.13 ," 1,301.98 "
Home Office,New York,East,Office Supplies,Paper,19.44,3,0,9.3312, 0.48 , 10.11 
Consumer,Florida,South,Technology,Accessories,11.672,1,0.2,-0.7295, (0.06), 12.40 
Consumer,New York,East,Technology,Phones,279.96,4,0,78.3888, 0.28 , 201.57 
Consumer,New York,East,Office Supplies,Binders,12.912,3,0.2,4.6806, 0.36 , 8.23 
Consumer,New York,East,Office Supplies,Binders,17.088,4,0.2,5.7672, 0.34 , 11.32 
Consumer,New York,East,Office Supplies,Labels,93.15,9,0,44.712, 0.48 , 48.44 
Consumer,New York,East,Office Supplies,Labels,11.52,4,0,5.6448, 0.49 , 5.88 
Corporate,California,West,Office Supplies,Supplies,238.62,2,0,4.7724, 0.02 , 233.85 
Corporate,California,West,Office Supplies,Appliances,7.77,1,0,2.0979, 0.27 , 5.67 
Corporate,California,West,Furniture,Tables,285.48,5,0.2,-10.7055, (0.04), 296.19 
Corporate,California,West,Office Supplies,Binders,19.168,4,0.2,6.4692, 0.34 , 12.70 
Consumer,Ohio,East,Office Supplies,Appliances,26.136,3,0.2,1.9602, 0.08 , 24.18 
Home Office,New York,East,Office Supplies,Paper,419.4,4,0,201.312, 0.48 , 218.09 
Home Office,New York,East,Furniture,Chairs,90.801,1,0.1,14.1246, 0.16 , 76.68 
Home Office,New York,East,Furniture,Chairs,181.764,2,0.1,-8.0784, (0.04), 189.84 
Home Office,New York,East,Office Supplies,Art,5.56,2,0,2.224, 0.40 , 3.34 
Consumer,Indiana,Central,Furniture,Tables,581.96,2,0,104.7528, 0.18 , 477.21 
Consumer,Indiana,Central,Furniture,Chairs,29.98,1,0,8.0946, 0.27 , 21.89 
Consumer,California,West,Technology,Accessories,519.96,4,0,176.7864, 0.34 , 343.17 
Consumer,North Carolina,South,Office Supplies,Labels,6.264,3,0.2,2.0358, 0.33 , 4.23 
Consumer,North Carolina,South,Furniture,Chairs,363.92,5,0.2,0, -   , 363.92 
Consumer,Florida,South,Office Supplies,Binders,64.2,5,0.7,-42.8, (0.67), 107.00 
Consumer,Florida,South,Office Supplies,Binders,38.52,3,0.7,-26.964, (0.70), 65.48 
Consumer,Florida,South,Technology,Accessories,72.6,5,0.2,-8.1675, (0.11), 80.77 
Consumer,California,West,Technology,Phones,57.568,4,0.2,5.7568, 0.10 , 51.81 
Consumer,Washington,West,Office Supplies,Storage,83.7,5,0,3.348, 0.04 , 80.35 
Home Office,Virginia,South,Office Supplies,Paper,32.4,5,0,15.552, 0.48 , 16.85 
Home Office,Virginia,South,Furniture,Furnishings,47.98,2,0,11.0354, 0.23 , 36.94 
Consumer,California,West,Technology,Phones,415.968,4,0.2,51.996, 0.13 , 363.97 
Consumer,California,West,Office Supplies,Storage,304.9,5,0,6.098, 0.02 , 298.80 
Consumer,California,West,Furniture,Furnishings,80.96,4,0,29.1456, 0.36 , 51.81 
Consumer,California,West,Office Supplies,Storage,777.21,7,0,54.4047, 0.07 , 722.81 
Consumer,California,West,Office Supplies,Paper,32.4,5,0,15.552, 0.48 , 16.85 
Consumer,California,West,Furniture,Chairs,225.568,2,0.2,2.8196, 0.01 , 222.75 
Consumer,California,West,Furniture,Furnishings,36.6,3,0,15.372, 0.42 , 21.23 
Home Office,Minnesota,Central,Office Supplies,Appliances,715.64,2,0,178.91, 0.25 , 536.73 
Home Office,Minnesota,Central,Office Supplies,Storage,795.51,3,0,143.1918, 0.18 , 652.32 
Home Office,Minnesota,Central,Technology,Copiers,549.99,1,0,274.995, 0.50 , 275.00 
Home Office,Minnesota,Central,Office Supplies,Binders,74.76,3,0,34.3896, 0.46 , 40.37 
Home Office,Minnesota,Central,Furniture,Furnishings,29.22,3,0,12.8568, 0.44 , 16.36 
Home Office,Virginia,South,Office Supplies,Binders,9.64,2,0,4.7236, 0.49 , 4.92 
Corporate,Texas,Central,Office Supplies,Storage,33.488,7,0.2,-1.2558, (0.04), 34.74 
Corporate,Texas,Central,Office Supplies,Supplies,23.04,3,0.2,-4.896, (0.21), 27.94 
Corporate,Texas,Central,Office Supplies,Binders,1.362,1,0.8,-2.1792, (1.60), 3.54 
Corporate,Texas,Central,Furniture,Furnishings,14.76,5,0.6,-11.439, (0.78), 26.20 
Consumer,California,West,Furniture,Bookcases,239.666,2,0.15,14.098, 0.06 , 225.57 
Consumer,Arkansas,South,Furniture,Tables,301.96,2,0,45.294, 0.15 , 256.67 
Home Office,Pennsylvania,East,Office Supplies,Paper,7.968,2,0.2,2.8884, 0.36 , 5.08 
Consumer,Arkansas,South,Office Supplies,Paper,109.92,2,0,53.8608, 0.49 , 56.06 
Consumer,Arkansas,South,Office Supplies,Paper,19.44,3,0,9.3312, 0.48 , 10.11 
Consumer,Arkansas,South,Office Supplies,Art,11.16,2,0,4.3524, 0.39 , 6.81 
Corporate,Connecticut,East,Office Supplies,Appliances,79.47,3,0,22.2516, 0.28 , 57.22 
Corporate,Connecticut,East,Office Supplies,Art,4.56,2,0,2.0064, 0.44 , 2.55 
Corporate,Connecticut,East,Furniture,Chairs,1133.35,5,0,294.671, 0.26 , 838.68 
Corporate,Pennsylvania,East,Office Supplies,Art,4.672,1,0.2,0.584, 0.13 , 4.09 
Corporate,Pennsylvania,East,Office Supplies,Binders,104.58,6,0.7,-80.178, (0.77), 184.76 
Home Office,Wyoming,West,Furniture,Chairs,1603.136,4,0.2,100.196, 0.06 ," 1,502.94 "
Corporate,California,West,Furniture,Tables,1293.488,7,0.2,80.843, 0.06 ," 1,212.65 "
Consumer,Indiana,Central,Furniture,Furnishings,127.95,3,0,21.7515, 0.17 , 106.20 
Home Office,Georgia,South,Office Supplies,Storage,59.76,1,0,16.7328, 0.28 , 43.03 
Home Office,Arkansas,South,Office Supplies,Binders,108.08,7,0,54.04, 0.50 , 54.04 
Home Office,Arkansas,South,Office Supplies,Binders,9.54,3,0,4.3884, 0.46 , 5.15 
Home Office,Pennsylvania,East,Office Supplies,Art,11.736,3,0.2,1.0269, 0.09 , 10.71 
Home Office,Massachusetts,East,Office Supplies,Binders,447.86,7,0,219.4514, 0.49 , 228.41 
Home Office,Massachusetts,East,Office Supplies,Paper,17.94,3,0,8.7906, 0.49 , 9.15 
Home Office,Massachusetts,East,Office Supplies,Appliances,245.88,6,0,68.8464, 0.28 , 177.03 
Consumer,New York,East,Office Supplies,Paper,192.16,4,0,92.2368, 0.48 , 99.92 
Corporate,California,West,Furniture,Chairs,801.568,2,0.2,50.098, 0.06 , 751.47 
Corporate,California,West,Office Supplies,Paper,368.91,9,0,180.7659, 0.49 , 188.14 
Corporate,California,West,Furniture,Chairs,885.528,9,0.2,-99.6219, (0.11), 985.15 
Corporate,California,West,Furniture,Furnishings,28.28,2,0,7.3528, 0.26 , 20.93 
Corporate,California,West,Office Supplies,Supplies,4912.59,3,0,196.5036, 0.04 ," 4,716.09 "
Consumer,California,West,Office Supplies,Binders,14.352,3,0.2,5.0232, 0.35 , 9.33 
Consumer,California,West,Technology,Accessories,179.97,3,0,86.3856, 0.48 , 93.58 
Corporate,Rhode Island,East,Office Supplies,Storage,42.76,1,0,11.1176, 0.26 , 31.64 
Consumer,Kentucky,South,Office Supplies,Paper,45.68,2,0,21.0128, 0.46 , 24.67 
Consumer,Maryland,East,Office Supplies,Binders,25.06,2,0,11.7782, 0.47 , 13.28 
Consumer,Illinois,Central,Office Supplies,Paper,38.432,1,0.2,13.4512, 0.35 , 24.98 
Consumer,Illinois,Central,Office Supplies,Storage,21.568,2,0.2,1.6176, 0.08 , 19.95 
Consumer,Illinois,Central,Technology,Accessories,81.576,3,0.2,2.0394, 0.03 , 79.54 
Consumer,Georgia,South,Office Supplies,Binders,2.78,1,0,1.3622, 0.49 , 1.42 
Corporate,California,West,Office Supplies,Storage,99.87,3,0,23.9688, 0.24 , 75.90 
Home Office,California,West,Office Supplies,Labels,44.4,3,0,22.2, 0.50 , 22.20 
Home Office,California,West,Office Supplies,Paper,21.4,5,0,9.63, 0.45 , 11.77 
Consumer,Indiana,Central,Furniture,Furnishings,71.12,4,0,22.0472, 0.31 , 49.07 
Consumer,Indiana,Central,Technology,Phones,259.96,4,0,124.7808, 0.48 , 135.18 
Corporate,California,West,Office Supplies,Envelopes,9.78,1,0,4.89, 0.50 , 4.89 
Home Office,California,West,Office Supplies,Binders,24.192,9,0.2,7.56, 0.31 , 16.63 
Corporate,New Jersey,East,Furniture,Furnishings,31.56,3,0,10.4148, 0.33 , 21.15 
Home Office,California,West,Office Supplies,Paper,59.94,3,0,28.1718, 0.47 , 31.77 
Home Office,California,West,Office Supplies,Paper,45.36,4,0,22.2264, 0.49 , 23.13 
Home Office,California,West,Office Supplies,Paper,26.4,5,0,12.672, 0.48 , 13.73 
Home Office,California,West,Office Supplies,Labels,41.4,4,0,19.872, 0.48 , 21.53 
Home Office,California,West,Technology,Accessories,16.95,1,0,1.017, 0.06 , 15.93 
Corporate,California,West,Office Supplies,Binders,24.704,2,0.2,9.264, 0.38 , 15.44 
Corporate,California,West,Office Supplies,Appliances,59.7,3,0,26.865, 0.45 , 32.84 
Corporate,California,West,Furniture,Furnishings,14.52,3,0,5.6628, 0.39 , 8.86 
Corporate,California,West,Office Supplies,Binders,104.184,3,0.2,33.8598, 0.33 , 70.32 
Home Office,Washington,West,Office Supplies,Storage,46.53,3,0,13.0284, 0.28 , 33.50 
Corporate,Kentucky,South,Office Supplies,Supplies,25.5,3,0,6.63, 0.26 , 18.87 
Consumer,New York,East,Office Supplies,Storage,14.9,5,0,1.043, 0.07 , 13.86 
Consumer,New York,East,Office Supplies,Labels,87.71,7,0,41.2237, 0.47 , 46.49 
Consumer,New York,East,Furniture,Chairs,199.764,2,0.1,8.8784, 0.04 , 190.89 
Consumer,New York,East,Office Supplies,Storage,94.6,4,0,27.434, 0.29 , 67.17 
Consumer,New York,East,Furniture,Bookcases,4228.704,6,0.2,158.5764, 0.04 ," 4,070.13 "
Consumer,New York,East,Furniture,Bookcases,2003.92,5,0.2,-25.049, (0.01)," 2,028.97 "
Consumer,New York,East,Technology,Phones,209.97,3,0,58.7916, 0.28 , 151.18 
Consumer,New York,East,Technology,Accessories,659.9,2,0,217.767, 0.33 , 442.13 
Consumer,New York,East,Office Supplies,Paper,110.96,2,0,53.2608, 0.48 , 57.70 
Consumer,New York,East,Technology,Phones,67.8,4,0,1.356, 0.02 , 66.44 
Corporate,New York,East,Furniture,Tables,313.176,2,0.4,-120.0508, (0.38), 433.23 
Consumer,Virginia,South,Office Supplies,Art,22.96,7,0,6.6584, 0.29 , 16.30 
Corporate,Washington,West,Technology,Accessories,1099.5,10,0,362.835, 0.33 , 736.67 
Corporate,Alabama,South,Furniture,Tables,1215.92,8,0,316.1392, 0.26 , 899.78 
Corporate,Arkansas,South,Office Supplies,Labels,7.31,1,0,3.4357, 0.47 , 3.87 
Corporate,Arkansas,South,Furniture,Furnishings,8.92,4,0,3.9248, 0.44 , 5.00 
Consumer,Pennsylvania,East,Furniture,Bookcases,87.21,3,0.5,-45.3492, (0.52), 132.56 
Consumer,Pennsylvania,East,Office Supplies,Paper,15.552,3,0.2,5.4432, 0.35 , 10.11 
Consumer,Pennsylvania,East,Technology,Phones,683.988,2,0.4,-113.998, (0.17), 797.99 
Consumer,Pennsylvania,East,Office Supplies,Storage,13.392,3,0.2,1.0044, 0.08 , 12.39 
Consumer,Pennsylvania,East,Technology,Accessories,16.776,3,0.2,4.8231, 0.29 , 11.95 
Consumer,Pennsylvania,East,Technology,Accessories,527.92,2,0.2,85.787, 0.16 , 442.13 
Home Office,Washington,West,Furniture,Furnishings,25.4,5,0,8.636, 0.34 , 16.76 
Home Office,Washington,West,Technology,Phones,177.48,3,0.2,19.9665, 0.11 , 157.51 
Home Office,Washington,West,Technology,Phones,71.976,3,0.2,8.997, 0.13 , 62.98 
Consumer,Texas,Central,Technology,Phones,95.992,1,0.2,9.5992, 0.10 , 86.39 
Consumer,Texas,Central,Office Supplies,Labels,13.216,4,0.2,4.2952, 0.33 , 8.92 
Consumer,California,West,Technology,Accessories,435.84,12,0,130.752, 0.30 , 305.09 
Consumer,California,West,Office Supplies,Art,5.88,2,0,1.5876, 0.27 , 4.29 
Consumer,California,West,Technology,Phones,211.168,4,0.2,18.4772, 0.09 , 192.69 
Corporate,California,West,Furniture,Furnishings,6.28,1,0,2.6376, 0.42 , 3.64 
Corporate,California,West,Technology,Accessories,95.1,5,0,30.432, 0.32 , 64.67 
Corporate,California,West,Office Supplies,Paper,25.92,4,0,12.4416, 0.48 , 13.48 
Corporate,California,West,Office Supplies,Storage,48.84,4,0,13.1868, 0.27 , 35.65 
Home Office,Iowa,Central,Office Supplies,Binders,25.9,5,0,12.691, 0.49 , 13.21 
Corporate,Mississippi,South,Office Supplies,Envelopes,42.68,4,0,19.6328, 0.46 , 23.05 
Corporate,Mississippi,South,Technology,Accessories,299.97,3,0,125.9874, 0.42 , 173.98 
Corporate,Mississippi,South,Office Supplies,Appliances,262.24,2,0,78.672, 0.30 , 183.57 
Corporate,Mississippi,South,Office Supplies,Binders,234.36,6,0,112.4928, 0.48 , 121.87 
Home Office,Texas,Central,Office Supplies,Paper,20.736,4,0.2,7.2576, 0.35 , 13.48 
Corporate,New York,East,Office Supplies,Art,10.5,5,0,2.94, 0.28 , 7.56 
Corporate,Pennsylvania,East,Furniture,Furnishings,23.968,2,0.2,7.7896, 0.33 , 16.18 
Corporate,Pennsylvania,East,Furniture,Bookcases,521.96,4,0.5,-250.5408, (0.48), 772.50 
Corporate,California,West,Office Supplies,Storage,676.55,5,0,6.7655, 0.01 , 669.78 
Corporate,California,West,Office Supplies,Appliances,154.9,5,0,40.274, 0.26 , 114.63 
Corporate,California,West,Office Supplies,Envelopes,30.56,4,0,14.9744, 0.49 , 15.59 
Corporate,California,West,Furniture,Chairs,770.352,3,0.2,77.0352, 0.10 , 693.32 
Corporate,California,West,Furniture,Furnishings,21.12,4,0,6.5472, 0.31 , 14.57 
Home Office,California,West,Technology,Phones,575.928,9,0.2,57.5928, 0.10 , 518.34 
Home Office,California,West,Office Supplies,Appliances,7.78,2,0,2.0228, 0.26 , 5.76 
Home Office,California,West,Office Supplies,Paper,123.92,4,0,55.764, 0.45 , 68.16 
Corporate,California,West,Office Supplies,Supplies,17.22,3,0,5.166, 0.30 , 12.05 
Corporate,California,West,Office Supplies,Storage,226.56,6,0,63.4368, 0.28 , 163.12 
Corporate,California,West,Technology,Phones,107.88,3,0.2,10.788, 0.10 , 97.09 
Home Office,New York,East,Office Supplies,Paper,81.98,2,0,40.1702, 0.49 , 41.81 
Consumer,California,West,Office Supplies,Paper,104.85,1,0,50.328, 0.48 , 54.52 
Consumer,California,West,Office Supplies,Binders,8.704,2,0.2,3.1552, 0.36 , 5.55 
Consumer,California,West,Office Supplies,Paper,19.92,4,0,9.7608, 0.49 , 10.16 
Consumer,California,West,Furniture,Furnishings,43.02,3,0,15.4872, 0.36 , 27.53 
Consumer,New York,East,Furniture,Bookcases,240.784,1,0.2,30.098, 0.13 , 210.69 
Home Office,New York,East,Office Supplies,Appliances,414.96,2,0,124.488, 0.30 , 290.47 
Consumer,North Carolina,South,Office Supplies,Storage,387.72,5,0.2,-67.851, (0.18), 455.57 
Corporate,Kansas,Central,Office Supplies,Storage,360.38,2,0,93.6988, 0.26 , 266.68 
Corporate,Kansas,Central,Office Supplies,Paper,13.56,2,0,6.2376, 0.46 , 7.32 
Consumer,Arizona,West,Technology,Phones,552,10,0.2,34.5, 0.06 , 517.50 
Home Office,Oklahoma,Central,Furniture,Tables,429.9,5,0,111.774, 0.26 , 318.13 
Home Office,Oklahoma,Central,Office Supplies,Binders,32.06,2,0,15.3888, 0.48 , 16.67 
Home Office,Oklahoma,Central,Furniture,Chairs,161.96,2,0,45.3488, 0.28 , 116.61 
Home Office,Oklahoma,Central,Office Supplies,Storage,19.86,2,0,5.7594, 0.29 , 14.10 
Consumer,New York,East,Office Supplies,Paper,12.96,2,0,6.3504, 0.49 , 6.61 
Consumer,Pennsylvania,East,Office Supplies,Paper,20.544,6,0.2,6.42, 0.31 , 14.12 
Consumer,Mississippi,South,Furniture,Furnishings,185.58,6,0,76.0878, 0.41 , 109.49 
Consumer,Mississippi,South,Office Supplies,Binders,77.56,2,0,35.6776, 0.46 , 41.88 
Consumer,Mississippi,South,Office Supplies,Storage,87.92,4,0,0.8792, 0.01 , 87.04 
Consumer,Mississippi,South,Office Supplies,Paper,245.94,6,0,120.5106, 0.49 , 125.43 
Consumer,Mississippi,South,Office Supplies,Binders,8.6,1,0,4.042, 0.47 , 4.56 
Consumer,Mississippi,South,Furniture,Bookcases,504.9,5,0,126.225, 0.25 , 378.68 
Consumer,California,West,Office Supplies,Binders,2357.488,7,0.2,884.058, 0.38 ," 1,473.43 "
Consumer,California,West,Technology,Phones,369.544,7,0.2,32.3351, 0.09 , 337.21 
Consumer,California,West,Furniture,Chairs,184.752,3,0.2,-20.7846, (0.11), 205.54 
Corporate,Ohio,East,Office Supplies,Storage,64.96,5,0.2,-4.06, (0.06), 69.02 
Corporate,Ohio,East,Office Supplies,Supplies,13.52,2,0.2,1.69, 0.13 , 11.83 
Corporate,Ohio,East,Furniture,Chairs,458.43,5,0.3,-137.529, (0.30), 595.96 
Corporate,Ohio,East,Office Supplies,Appliances,387.136,4,0.2,24.196, 0.06 , 362.94 
Corporate,Ohio,East,Furniture,Tables,328.59,3,0.4,-147.8655, (0.45), 476.46 
Corporate,Idaho,West,Furniture,Chairs,338.352,3,0.2,4.2294, 0.01 , 334.12 
Corporate,Idaho,West,Office Supplies,Paper,25.92,4,0,12.4416, 0.48 , 13.48 
Corporate,Idaho,West,Office Supplies,Paper,91.36,4,0,42.0256, 0.46 , 49.33 
Corporate,Arizona,West,Furniture,Furnishings,87.96,3,0.2,7.6965, 0.09 , 80.26 
Corporate,Arizona,West,Office Supplies,Binders,5.214,2,0.7,-4.1712, (0.80), 9.39 
Consumer,Florida,South,Office Supplies,Binders,12.294,1,0.7,-8.6058, (0.70), 20.90 
Consumer,California,West,Furniture,Furnishings,19.76,4,0,8.2992, 0.42 , 11.46 
Consumer,New York,East,Furniture,Chairs,109.764,2,0.1,8.5372, 0.08 , 101.23 
Corporate,Massachusetts,East,Technology,Phones,128.85,3,0,3.8655, 0.03 , 124.98 
Corporate,South Carolina,South,Furniture,Furnishings,127.95,3,0,21.7515, 0.17 , 106.20 
Consumer,California,West,Office Supplies,Paper,68.52,3,0,31.5192, 0.46 , 37.00 
Consumer,California,West,Office Supplies,Storage,74.94,3,0,14.2386, 0.19 , 60.70 
Consumer,California,West,Technology,Machines,2548.56,6,0.2,286.713, 0.11 ," 2,261.85 "
Consumer,California,West,Office Supplies,Envelopes,271.44,3,0,122.148, 0.45 , 149.29 
Consumer,California,West,Technology,Phones,287.88,3,0.2,35.985, 0.13 , 251.90 
Home Office,California,West,Office Supplies,Paper,14.9,5,0,7.152, 0.48 , 7.75 
Home Office,California,West,Technology,Phones,4158.912,8,0.2,363.9048, 0.09 ," 3,795.01 "
Corporate,California,West,Furniture,Furnishings,91.96,2,0,15.6332, 0.17 , 76.33 
Corporate,California,West,Furniture,Furnishings,33.11,7,0,12.9129, 0.39 , 20.20 
Corporate,California,West,Office Supplies,Paper,19.44,3,0,9.3312, 0.48 , 10.11 
Corporate,California,West,Office Supplies,Paper,55.48,1,0,26.6304, 0.48 , 28.85 
Consumer,Ohio,East,Office Supplies,Appliances,91.92,5,0.2,11.49, 0.13 , 80.43 
Consumer,Louisiana,South,Office Supplies,Appliances,17.34,2,0,4.6818, 0.27 , 12.66 
Consumer,Louisiana,South,Technology,Accessories,71.98,2,0,15.1158, 0.21 , 56.86 
Consumer,Texas,Central,Office Supplies,Envelopes,7.08,3,0.2,2.478, 0.35 , 4.60 
Corporate,Rhode Island,East,Technology,Accessories,69.98,2,0,4.8986, 0.07 , 65.08 
Consumer,Ohio,East,Office Supplies,Appliances,646.272,8,0.2,64.6272, 0.10 , 581.64 
Consumer,Ohio,East,Office Supplies,Paper,10.368,2,0.2,3.7584, 0.36 , 6.61 
Corporate,Washington,West,Office Supplies,Fasteners,8.4,5,0,0.336, 0.04 , 8.06 
Corporate,Washington,West,Technology,Phones,71.96,5,0.2,25.186, 0.35 , 46.77 
Consumer,North Carolina,South,Office Supplies,Art,18.48,2,0.2,6.006, 0.33 , 12.47 
Consumer,California,West,Office Supplies,Art,9.84,3,0,2.8536, 0.29 , 6.99 
Consumer,Florida,South,Furniture,Chairs,239.24,1,0.2,23.924, 0.10 , 215.32 
Corporate,New Hampshire,East,Furniture,Furnishings,21.12,4,0,6.5472, 0.31 , 14.57 
Consumer,New York,East,Office Supplies,Supplies,54.9,5,0,15.372, 0.28 , 39.53 
Home Office,California,West,Furniture,Furnishings,15.24,3,0,5.1816, 0.34 , 10.06 
Consumer,Texas,Central,Office Supplies,Appliances,19.568,2,0.8,-52.8336, (2.70), 72.40 
Consumer,Texas,Central,Office Supplies,Binders,310.392,4,0.8,-512.1468, (1.65), 822.54 
Consumer,Kentucky,South,Furniture,Furnishings,42.6,3,0,16.614, 0.39 , 25.99 
Consumer,Kentucky,South,Office Supplies,Binders,113.94,6,0,54.6912, 0.48 , 59.25 
Consumer,Kentucky,South,Office Supplies,Storage,129.92,4,0,5.1968, 0.04 , 124.72 
Consumer,Kentucky,South,Office Supplies,Art,5.28,3,0,2.5344, 0.48 , 2.75 
Corporate,California,West,Technology,Phones,859.2,3,0.2,75.18, 0.09 , 784.02 
Corporate,California,West,Technology,Machines,506.28,3,0.2,177.198, 0.35 , 329.08 
Consumer,Arizona,West,Furniture,Furnishings,14.368,2,0.2,3.9512, 0.28 , 10.42 
Corporate,Tennessee,South,Furniture,Chairs,314.352,3,0.2,-35.3646, (0.11), 349.72 
Corporate,Tennessee,South,Office Supplies,Paper,27.888,7,0.2,10.1094, 0.36 , 17.78 
Corporate,Arizona,West,Furniture,Furnishings,238.152,3,0.2,89.307, 0.38 , 148.85 
Home Office,Minnesota,Central,Furniture,Tables,692.94,3,0,173.235, 0.25 , 519.71 
Corporate,Florida,South,Office Supplies,Binders,16.146,9,0.7,-12.9168, (0.80), 29.06 
Corporate,Florida,South,Office Supplies,Binders,1345.485,5,0.7,-1031.5385, (0.77)," 2,377.02 "
Consumer,Texas,Central,Office Supplies,Paper,173.488,7,0.2,54.215, 0.31 , 119.27 
Consumer,Wisconsin,Central,Office Supplies,Art,57.75,5,0,16.17, 0.28 , 41.58 
Consumer,Wisconsin,Central,Office Supplies,Appliances,272.4,5,0,76.272, 0.28 , 196.13 
Home Office,Ohio,East,Office Supplies,Paper,11.952,3,0.2,4.0338, 0.34 , 7.92 
Home Office,Ohio,East,Furniture,Furnishings,28,4,0.2,7.7, 0.28 , 20.30 
Home Office,Ohio,East,Office Supplies,Binders,12.201,7,0.7,-9.7608, (0.80), 21.96 
Consumer,Texas,Central,Office Supplies,Binders,2.068,1,0.8,-3.4122, (1.65), 5.48 
